Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:1901021~positive regulation of calcium ion transmembrane transporter activity	3	0.9345794392523363	0.0890622549871196	NM_175913, NM_004318, NM_021979	270	31	16650	5.967741935483871	1.0	0.8097575920152352	82.51987941622248
GOTERM_BP_FAT	GO:0071103~DNA conformation change	9	2.803738317757009	0.08917289510889827	NM_018455, NM_006026, NM_000546, NM_005316, NM_003309, NM_022909, NM_001042426, NM_012403, NM_138821	270	284	16650	1.954225352112676	1.0	0.8088438534982745	82.55953301831029
GOTERM_BP_FAT	GO:0006281~DNA repair	14	4.361370716510903	0.0896678939065762	NM_014647, NM_000546, NM_003403, NM_022774, NM_003362, NR_003614, NM_023015, NM_001048201, NM_016319, NM_005316, NM_004584, NM_004111, NM_001080432, NM_031458	270	530	16650	1.628930817610063	1.0	0.8093584637337807	82.73590113528549
GOTERM_BP_FAT	GO:0006333~chromatin assembly or disassembly	7	2.1806853582554515	0.08969724234405732	NM_018455, NM_006026, NM_000546, NM_003309, NM_022909, NM_001042426, NM_012403	270	191	16650	2.2600349040139616	1.0	0.808151595210905	82.74630479433213
GOTERM_BP_FAT	GO:0051928~positive regulation of calcium ion transport	5	1.557632398753894	0.09044020859716956	NM_002306, NM_007155, NM_175913, NM_004318, NM_021979	270	105	16650	2.9365079365079363	1.0	0.8095780302530788	83.00770909392965
GOTERM_BP_FAT	GO:0016310~phosphorylation	45	14.018691588785046	0.09070841202730104	NM_003773, NM_148919, NM_003390, NM_001240, NM_000546, NM_007200, NM_020983, NM_173515, NM_198291, NM_005884, NM_002778, NM_001039348, NM_002563, NM_006174, NM_005302, NM_020223, NM_024596, NM_001664, NM_004345, NM_000431, NM_006035, NM_139032, NM_006004, NM_015840, NM_005443, NM_001006932, NM_170662, NM_012179, NM_015191, NM_152743, NM_001089591, NM_001005376, NM_001039091, NM_021979, NM_212469, NM_002576, NM_007155, NM_006118, NM_006257, NM_014703, NM_004552, NM_005316, NM_002810, NM_006354, NM_016395	270	2229	16650	1.2449528936742935	1.0	0.8092565950234342	83.10114916879732
GOTERM_BP_FAT	GO:0048545~response to steroid hormone	11	3.4267912772585665	0.09087542982307853	NM_000901, NM_004451, NM_002576, NM_015493, NM_058229, NM_000952, NM_003062, NM_006354, NM_005481, NM_198291, NM_138821	270	381	16650	1.7804024496937885	1.0	0.8085681652272656	83.15909096958661
GOTERM_CC_FAT	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network	25	7.78816199376947	0.09091160647270838	NM_000901, NM_021227, NM_020440, NM_144660, NM_175913, NM_182827, NM_002116, NM_015368, NM_005302, NM_001664, NM_014673, NM_205862, NM_002643, NM_003217, NM_139280, NM_017763, NM_201430, NM_001005376, NM_021930, NM_004318, NM_016395, NM_004278, NM_144628, NM_198597, NM_183075	257	1021	14527	1.3840668910086624	1.0	0.722133634148395	74.88215704342504
GOTERM_MF_FAT	GO:0043168~anion binding	9	2.803738317757009	0.09194368256055979	NM_021100, NM_205862, NM_000876, NM_015027, NM_175913, NM_007198, NM_000411, NM_000663, NM_138821	253	283	15478	1.9455858322043604	1.0	0.9433695768802646	77.10076257281439
GOTERM_MF_FAT	GO:0016773~phosphotransferase activity, alcohol group as acceptor	19	5.919003115264798	0.09212767551547942	NM_005443, NM_003390, NM_001006932, NM_015191, NM_001240, NM_007200, NM_005884, NM_198291, NM_212469, NM_001039348, NM_002576, NM_020223, NM_000876, NM_006257, NM_014703, NM_005316, NM_000431, NM_006035, NM_139032	253	784	15478	1.4826268452044848	1.0	0.9373804009475849	77.17157361723444
GOTERM_BP_FAT	GO:0043933~macromolecular complex subunit organization	49	15.264797507788161	0.09228782022738194	NM_004781, NM_002293, NM_018455, NM_016491, NM_007204, NM_000546, NM_023019, NM_003309, NM_006110, NM_015368, NM_018087, NM_021100, NM_001024227, NM_021159, NM_000411, NM_006026, NM_032014, NM_005392, NM_006118, NM_014703, NM_197967, NM_197966, NM_002810, NM_144628, NM_004930, NM_198597, NM_014742, NM_002966, NM_152424, NM_002230, NM_004187, NM_005077, NM_198291, NM_001080, NM_021137, NM_001048201, NM_022909, NM_015840, NM_003218, NM_199346, NM_007371, NM_019041, NM_138821, NM_004175, NM_004552, NM_005316, NM_006354, NM_022100, NM_001042426, NM_012403	270	2461	16650	1.2278206691047	1.0	0.8123815262572536	83.64161414567202
GOTERM_BP_FAT	GO:0019941~modification-dependent protein catabolic process	15	4.672897196261682	0.09240185709305498	NM_148919, NM_012179, NM_000546, NM_017763, NM_152424, NM_152415, NM_001105573, NM_018095, NM_004083, NM_021137, NM_001048201, NM_058229, NM_015089, NM_002810, NM_022662	270	585	16650	1.5811965811965811	1.0	0.8115089925493528	83.67999686983237
GOTERM_BP_FAT	GO:0006900~membrane budding	5	1.557632398753894	0.09285911006742813	NM_001024227, NM_152415, NM_002966, NM_144628, NM_198597	270	106	16650	2.908805031446541	1.0	0.8118634684928379	83.8330453987102
INTERPRO	IPR019786:Zinc finger, PHD-type, conserved site	4	1.2461059190031152	0.0929400009336436	NM_005392, NM_004187, NM_147133, NM_005937	299	67	18559	3.7056856187290967	1.0	0.9782622997558432	76.53550495788079
INTERPRO	IPR024156:Small GTPase superfamily, ARF type	3	0.9345794392523363	0.09306422199460622	NM_001024227, NM_019087, NM_012097	299	32	18559	5.8190844481605355	1.0	0.9729088595529085	76.58321594990579
GOTERM_BP_FAT	GO:0044257~cellular protein catabolic process	17	5.29595015576324	0.09352109125299893	NM_148919, NM_001912, NM_012179, NM_000546, NM_017763, NM_152424, NM_152415, NM_001105573, NM_004083, NM_018095, NM_000310, NM_021137, NM_001048201, NM_058229, NM_015089, NM_002810, NM_022662	270	689	16650	1.521528785679729	1.0	0.8129378343845718	84.05221385894257
GOTERM_MF_FAT	GO:0047134~protein-disulfide reductase activity	2	0.6230529595015576	0.09381069706852238	NM_004786, NM_022463	253	6	15478	20.39262187088274	1.0	0.934323646988568	77.80986675089459
GOTERM_MF_FAT	GO:0001665~alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	2	0.6230529595015576	0.09381069706852238	NM_018414, NM_006456	253	6	15478	20.39262187088274	1.0	0.934323646988568	77.80986675089459
GOTERM_BP_FAT	GO:1902235~regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	3	0.9345794392523363	0.09402373775847149	NM_003217, NM_015913, NM_004083	270	32	16650	5.78125	1.0	0.8134420774040105	84.21674827388381
GOTERM_BP_FAT	GO:0034333~adherens junction assembly	4	1.2461059190031152	0.09421095799339112	NM_002966, NM_002230, NM_018715, NM_198291	270	67	16650	3.681592039800995	1.0	0.812841166888224	84.27762053784554
GOTERM_BP_FAT	GO:0051336~regulation of hydrolase activity	29	9.034267912772584	0.09431934986734195	NM_148919, NM_030672, NM_014647, NM_000546, NM_007200, NM_002966, NM_173079, NM_014784, NM_198291, NM_003710, NM_006402, NM_006110, NM_000310, NM_001048201, NM_001664, NM_021159, NM_139032, NM_001821, NM_003217, NM_015705, NM_014376, NM_000952, NM_001005376, NM_021979, NM_197967, NM_197966, NM_004318, NM_018715, NM_016395, NM_144628	270	1337	16650	1.337571677885814	1.0	0.8119673888627331	84.31276113134584
GOTERM_BP_FAT	GO:0007015~actin filament organization	10	3.115264797507788	0.09442613921511003	NM_002576, NM_021137, NM_006118, NM_030672, NM_001664, NM_001024227, NM_002966, NM_199346, NM_198291, NM_004930	270	335	16650	1.8407960199004973	1.0	0.8110909435083058	84.3473094767843
GOTERM_BP_FAT	GO:0098813~nuclear chromosome segregation	9	2.803738317757009	0.09473595837594698	NM_018087, NM_018455, NM_003218, NM_022909, NM_018715, NM_004111, NM_001042426, NM_006455, NM_138821	270	287	16650	1.9337979094076656	1.0	0.810928332739158	84.44713465731401
GOTERM_BP_FAT	GO:0019216~regulation of lipid metabolic process	9	2.803738317757009	0.09473595837594698	NM_144660, NM_205862, NM_007204, NM_007155, NM_033102, NM_001024227, NM_139280, NM_198291, NM_002778	270	287	16650	1.9337979094076656	1.0	0.810928332739158	84.44713465731401
UP_SEQ_FEATURE	zinc finger region:RING-type; atypical	3	0.9345794392523363	0.09564359126063572	NM_020724, NM_017763, NM_147133	309	34	20063	5.729011993146773	1.0	0.9989112815505022	79.64785548438059
GOTERM_BP_FAT	GO:0051186~cofactor metabolic process	11	3.4267912772585665	0.09582639590297529	NM_001064, NM_017421, NM_001010867, NM_000310, NM_021100, NM_016462, NM_002461, NM_000375, NM_021151, NM_000431, NM_000411	270	385	16650	1.761904761904762	1.0	0.8134699036486266	84.79370727446597
GOTERM_BP_FAT	GO:0071383~cellular response to steroid hormone stimulus	8	2.4922118380062304	0.09610197583167909	NM_000901, NM_004451, NM_002576, NM_015493, NM_058229, NM_006354, NM_005481, NM_198291	270	241	16650	2.0470262793914245	1.0	0.8131855030842979	84.88013024669442
GOTERM_BP_FAT	GO:0033044~regulation of chromosome organization	9	2.803738317757009	0.09615495108710186	NM_005392, NM_001048201, NM_024596, NM_006257, NM_000546, NM_003218, NM_006354, NM_004111, NM_198291	270	288	16650	1.9270833333333333	1.0	0.8121394250914973	84.89669013576601
PIR_SUPERFAMILY	PIRSF038193:hyaluronidase	2	0.6230529595015576	0.09662491698405924	NM_003773, NM_003549	35	5	1692	19.337142857142858	0.9742218423776828	0.8394442227065089	59.60056505387556
GOTERM_BP_FAT	GO:0022407~regulation of cell-cell adhesion	11	3.4267912772585665	0.09676460133321498	NM_002306, NM_002576, NM_007155, NM_172358, NM_006257, NM_004475, NM_000952, NM_002116, NM_000663, NM_198291, NM_139032	270	386	16650	1.7573402417962005	1.0	0.8130034714018277	85.08603336070692
GOTERM_MF_FAT	GO:0016651~oxidoreductase activity, acting on NAD(P)H	5	1.557632398753894	0.09730394698603434	NM_004552, NM_000903, NM_004786, NM_022463, NM_006440	253	107	15478	2.8587787669461786	1.0	0.9349242581777354	79.08182816305546
GOTERM_BP_FAT	GO:0034644~cellular response to UV	4	1.2461059190031152	0.09744114125931747	NM_003773, NM_003549, NM_000546, NM_003403	270	68	16650	3.627450980392157	1.0	0.8140845279323623	85.29352024126156
GOTERM_BP_FAT	GO:0006334~nucleosome assembly	6	1.8691588785046727	0.0983348532849061	NM_018455, NM_006026, NM_003309, NM_022909, NM_001042426, NM_012403	270	151	16650	2.4503311258278146	1.0	0.8158790565191409	85.56342515685395
GOTERM_BP_FAT	GO:0032880~regulation of protein localization	22	6.853582554517133	0.09855121095983163	NM_004781, NM_015657, NM_003773, NM_003217, NM_000546, NM_014742, NM_003218, NM_002230, NM_000663, NM_198291, NM_134428, NM_138821, NM_013267, NM_015368, NM_019008, NM_006118, NM_001664, NM_001024227, NM_197967, NM_197966, NM_004345, NM_004318, NM_139032	270	962	16650	1.4102564102564104	1.0	0.8153996641301606	85.62805755597009
GOTERM_BP_FAT	GO:2000279~negative regulation of DNA biosynthetic process	3	0.9345794392523363	0.09906298116634596	NM_000546, NM_003218, NM_198291	270	33	16650	5.6060606060606055	1.0	0.8159045690147896	85.77984997164772
GOTERM_BP_FAT	GO:0006506~GPI anchor biosynthetic process	3	0.9345794392523363	0.09906298116634596	NM_002643, NM_001005376, NM_004278	270	33	16650	5.6060606060606055	1.0	0.8159045690147896	85.77984997164772
GOTERM_BP_FAT	GO:0045070~positive regulation of viral genome replication	3	0.9345794392523363	0.09906298116634596	NM_015840, NM_016395, NM_144628	270	33	16650	5.6060606060606055	1.0	0.8159045690147896	85.77984997164772
GOTERM_CC_FAT	GO:0031228~intrinsic component of Golgi membrane	4	1.2461059190031152	0.09962910487474638	NM_144660, NM_001042437, NM_006456, NM_144628	257	63	14527	3.588907417701192	1.0	0.747116224860339	78.15639694018535
GOTERM_BP_FAT	GO:0009725~response to hormone	20	6.230529595015576	0.09983901839214057	NM_000901, NM_015493, NM_001912, NM_007315, NM_005626, NM_015191, NM_031885, NM_000952, NM_020983, NM_003403, NM_198291, NM_138821, NM_005678, NM_004451, NM_002576, NM_006257, NM_058229, NM_003062, NM_006354, NM_005481	270	854	16650	1.4441842310694768	1.0	0.81727405078317	86.00713265049889
